Full_name,skin_name,Quality,Exterior,Price
爪子刀（★） | 传说 (崭新出厂),爪子刀（★） | 传说,隐秘,崭新出厂,20499.00
摩托手套（★） | 终点线 (略有磨损),摩托手套（★） | 终点线,非凡,略有磨损,3285.00
P2000 | 火灵 (崭新出厂),P2000 | 火灵,隐秘,崭新出厂,160.00
P2000 | 火灵 (久经沙场),P2000 | 火灵,隐秘,久经沙场,53.00
P2000 | 火灵 (破损不堪),P2000 | 火灵,隐秘,破损不堪,
P2000 | 火灵 (战痕累累),P2000 | 火灵,隐秘,战痕累累,
P2000 | 火灵 (略有磨损),P2000 | 火灵,隐秘,略有磨损,66.80
弯刀（★ StatTrak™） | 大马士革钢 (崭新出厂),弯刀（★ StatTrak™） | 大马士革钢,隐秘,崭新出厂,2888.00
弯刀（★ StatTrak™） | 大马士革钢 (久经沙场),弯刀（★ StatTrak™） | 大马士革钢,隐秘,久经沙场,2595.00
弯刀（★ StatTrak™） | 大马士革钢 (破损不堪),弯刀（★ StatTrak™） | 大马士革钢,隐秘,破损不堪,
弯刀（★ StatTrak™） | 大马士革钢 (战痕累累),弯刀（★ StatTrak™） | 大马士革钢,隐秘,战痕累累,
弯刀（★ StatTrak™） | 大马士革钢 (略有磨损),弯刀（★ StatTrak™） | 大马士革钢,隐秘,略有磨损,2300.00
PP-野牛（StatTrak™） | 古董枪 (崭新出厂),PP-野牛（StatTrak™） | 古董枪,受限,崭新出厂,220.00
PP-野牛（StatTrak™） | 古董枪 (久经沙场),PP-野牛（StatTrak™） | 古董枪,受限,久经沙场,93.95
PP-野牛（StatTrak™） | 古董枪 (破损不堪),PP-野牛（StatTrak™） | 古董枪,受限,破损不堪,391.14
PP-野牛（StatTrak™） | 古董枪 (战痕累累),PP-野牛（StatTrak™） | 古董枪,受限,战痕累累,
PP-野牛（StatTrak™） | 古董枪 (略有磨损),PP-野牛（StatTrak™） | 古董枪,受限,略有磨损,115.00
裹手（★） | 套印 (崭新出厂),裹手（★） | 套印,非凡,崭新出厂,8840.00
裹手（★） | 套印 (久经沙场),裹手（★） | 套印,非凡,久经沙场,1864.00
裹手（★） | 套印 (破损不堪),裹手（★） | 套印,非凡,破损不堪,1574.00
裹手（★） | 套印 (战痕累累),裹手（★） | 套印,非凡,战痕累累,1096.93
裹手（★） | 套印 (略有磨损),裹手（★） | 套印,非凡,略有磨损,3529.00
FN57 | 铜色星系 (崭新出厂),FN57 | 铜色星系,受限,崭新出厂,110.34
FN57 | 铜色星系 (久经沙场),FN57 | 铜色星系,受限,久经沙场,
FN57 | 铜色星系 (略有磨损),FN57 | 铜色星系,受限,略有磨损,80.00
刺刀（★） | 北方森林 (崭新出厂),刺刀（★） | 北方森林,隐秘,崭新出厂,
刺刀（★） | 北方森林 (久经沙场),刺刀（★） | 北方森林,隐秘,久经沙场,1677.11
刺刀（★） | 北方森林 (破损不堪),刺刀（★） | 北方森林,隐秘,破损不堪,1698.00
刺刀（★） | 北方森林 (战痕累累),刺刀（★） | 北方森林,隐秘,战痕累累,1696.80
刺刀（★） | 北方森林 (略有磨损),刺刀（★） | 北方森林,隐秘,略有磨损,2596.00
P90（StatTrak™） | 喵之萌杀 (久经沙场),P90（StatTrak™） | 喵之萌杀,隐秘,久经沙场,785.84
P90（StatTrak™） | 喵之萌杀 (略有磨损),P90（StatTrak™） | 喵之萌杀,隐秘,略有磨损,1899.00
专业手套（★） | 大腕 (崭新出厂),专业手套（★） | 大腕,非凡,崭新出厂,8950.00
专业手套（★） | 大腕 (久经沙场),专业手套（★） | 大腕,非凡,久经沙场,1705.29
专业手套（★） | 大腕 (破损不堪),专业手套（★） | 大腕,非凡,破损不堪,1349.94
专业手套（★） | 大腕 (战痕累累),专业手套（★） | 大腕,非凡,战痕累累,1097.00
专业手套（★） | 大腕 (略有磨损),专业手套（★） | 大腕,非凡,略有磨损,3615.92
双持贝瑞塔（StatTrak™） | 血红蛋白 (崭新出厂),双持贝瑞塔（StatTrak™） | 血红蛋白,受限,崭新出厂,180.00
双持贝瑞塔（StatTrak™） | 血红蛋白 (久经沙场),双持贝瑞塔（StatTrak™） | 血红蛋白,受限,久经沙场,
双持贝瑞塔（StatTrak™） | 血红蛋白 (略有磨损),双持贝瑞塔（StatTrak™） | 血红蛋白,受限,略有磨损,140.00
猎杀者匕首（★ StatTrak™） | 自动化 (崭新出厂),猎杀者匕首（★ StatTrak™） | 自动化,隐秘,崭新出厂,
猎杀者匕首（★ StatTrak™） | 自动化 (久经沙场),猎杀者匕首（★ StatTrak™） | 自动化,隐秘,久经沙场,1550.00
猎杀者匕首（★ StatTrak™） | 自动化 (破损不堪),猎杀者匕首（★ StatTrak™） | 自动化,隐秘,破损不堪,
猎杀者匕首（★ StatTrak™） | 自动化 (战痕累累),猎杀者匕首（★ StatTrak™） | 自动化,隐秘,战痕累累,
猎杀者匕首（★ StatTrak™） | 自动化 (略有磨损),猎杀者匕首（★ StatTrak™） | 自动化,隐秘,略有磨损,
MAC-10 | 狂蟒之灾 (崭新出厂),MAC-10 | 狂蟒之灾,保密,崭新出厂,2081.92
MAC-10 | 狂蟒之灾 (久经沙场),MAC-10 | 狂蟒之灾,保密,久经沙场,1023.62
MAC-10 | 狂蟒之灾 (破损不堪),MAC-10 | 狂蟒之灾,保密,破损不堪,1097.90
MAC-10 | 狂蟒之灾 (战痕累累),MAC-10 | 狂蟒之灾,保密,战痕累累,650.00
MAC-10 | 狂蟒之灾 (略有磨损),MAC-10 | 狂蟒之灾,保密,略有磨损,2434.16
专业手套（★） | 陆军少尉长官 (崭新出厂),专业手套（★） | 陆军少尉长官,非凡,崭新出厂,9722.64
专业手套（★） | 陆军少尉长官 (久经沙场),专业手套（★） | 陆军少尉长官,非凡,久经沙场,1860.12
专业手套（★） | 陆军少尉长官 (破损不堪),专业手套（★） | 陆军少尉长官,非凡,破损不堪,1527.80
专业手套（★） | 陆军少尉长官 (战痕累累),专业手套（★） | 陆军少尉长官,非凡,战痕累累,974.55
专业手套（★） | 陆军少尉长官 (略有磨损),专业手套（★） | 陆军少尉长官,非凡,略有磨损,3750.00
P250 | 潜藏者 (崭新出厂),P250 | 潜藏者,军规级,崭新出厂,142.85
P250 | 潜藏者 (久经沙场),P250 | 潜藏者,军规级,久经沙场,154.00
P250 | 潜藏者 (破损不堪),P250 | 潜藏者,军规级,破损不堪,
P250 | 潜藏者 (战痕累累),P250 | 潜藏者,军规级,战痕累累,
P250 | 潜藏者 (略有磨损),P250 | 潜藏者,军规级,略有磨损,144.00
穿肠刀（★ StatTrak™） | 致命紫罗兰 (崭新出厂),穿肠刀（★ StatTrak™） | 致命紫罗兰,隐秘,崭新出厂,
穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),穿肠刀（★ StatTrak™） | 致命紫罗兰,隐秘,久经沙场,
穿肠刀（★ StatTrak™） | 致命紫罗兰 (破损不堪),穿肠刀（★ StatTrak™） | 致命紫罗兰,隐秘,破损不堪,810.00
穿肠刀（★ StatTrak™） | 致命紫罗兰 (战痕累累),穿肠刀（★ StatTrak™） | 致命紫罗兰,隐秘,战痕累累,988.00
穿肠刀（★ StatTrak™） | 致命紫罗兰 (略有磨损),穿肠刀（★ StatTrak™） | 致命紫罗兰,隐秘,略有磨损,2000.00
P90 | 豹走 (崭新出厂),P90 | 豹走,保密,崭新出厂,2229.00
P90 | 豹走 (久经沙场),P90 | 豹走,保密,久经沙场,
P90 | 豹走 (破损不堪),P90 | 豹走,保密,破损不堪,
P90 | 豹走 (战痕累累),P90 | 豹走,保密,战痕累累,
P90 | 豹走 (略有磨损),P90 | 豹走,保密,略有磨损,2091.71
摩托手套（★） | 血压 (崭新出厂),摩托手套（★） | 血压,非凡,崭新出厂,17671.00
摩托手套（★） | 血压 (久经沙场),摩托手套（★） | 血压,非凡,久经沙场,1373.00
摩托手套（★） | 血压 (破损不堪),摩托手套（★） | 血压,非凡,破损不堪,1318.88
摩托手套（★） | 血压 (战痕累累),摩托手套（★） | 血压,非凡,战痕累累,639.25
摩托手套（★） | 血压 (略有磨损),摩托手套（★） | 血压,非凡,略有磨损,3565.11
Tec-9 | 屠杀者 (崭新出厂),Tec-9 | 屠杀者,保密,崭新出厂,309.00
Tec-9 | 屠杀者 (久经沙场),Tec-9 | 屠杀者,保密,久经沙场,58.24
Tec-9 | 屠杀者 (破损不堪),Tec-9 | 屠杀者,保密,破损不堪,
Tec-9 | 屠杀者 (战痕累累),Tec-9 | 屠杀者,保密,战痕累累,59.90
Tec-9 | 屠杀者 (略有磨损),Tec-9 | 屠杀者,保密,略有磨损,142.21
穿肠刀（★） | 深红之网 (崭新出厂),穿肠刀（★） | 深红之网,隐秘,崭新出厂,
穿肠刀（★） | 深红之网 (久经沙场),穿肠刀（★） | 深红之网,隐秘,久经沙场,949.18
穿肠刀（★） | 深红之网 (破损不堪),穿肠刀（★） | 深红之网,隐秘,破损不堪,
穿肠刀（★） | 深红之网 (战痕累累),穿肠刀（★） | 深红之网,隐秘,战痕累累,
穿肠刀（★） | 深红之网 (略有磨损),穿肠刀（★） | 深红之网,隐秘,略有磨损,2015.00
MP5-SD | 幻化绿洲 (崭新出厂),MP5-SD | 幻化绿洲,保密,崭新出厂,2950.00
MP5-SD | 幻化绿洲 (久经沙场),MP5-SD | 幻化绿洲,保密,久经沙场,2489.51
MP5-SD | 幻化绿洲 (破损不堪),MP5-SD | 幻化绿洲,保密,破损不堪,
MP5-SD | 幻化绿洲 (战痕累累),MP5-SD | 幻化绿洲,保密,战痕累累,3499.00
MP5-SD | 幻化绿洲 (略有磨损),MP5-SD | 幻化绿洲,保密,略有磨损,2750.00
摩托手套（★） | 小心烟雾弹 (崭新出厂),摩托手套（★） | 小心烟雾弹,非凡,崭新出厂,12600.00
摩托手套（★） | 小心烟雾弹 (久经沙场),摩托手套（★） | 小心烟雾弹,非凡,久经沙场,1407.88
摩托手套（★） | 小心烟雾弹 (破损不堪),摩托手套（★） | 小心烟雾弹,非凡,破损不堪,1100.00
摩托手套（★） | 小心烟雾弹 (战痕累累),摩托手套（★） | 小心烟雾弹,非凡,战痕累累,598.00
摩托手套（★） | 小心烟雾弹 (略有磨损),摩托手套（★） | 小心烟雾弹,非凡,略有磨损,3849.99
格洛克 18 型 | 黑色魅影 (崭新出厂),格洛克 18 型 | 黑色魅影,隐秘,崭新出厂,376.19
格洛克 18 型 | 黑色魅影 (久经沙场),格洛克 18 型 | 黑色魅影,隐秘,久经沙场,70.68
格洛克 18 型 | 黑色魅影 (破损不堪),格洛克 18 型 | 黑色魅影,隐秘,破损不堪,52.88
格洛克 18 型 | 黑色魅影 (战痕累累),格洛克 18 型 | 黑色魅影,隐秘,战痕累累,47.06
格洛克 18 型 | 黑色魅影 (略有磨损),格洛克 18 型 | 黑色魅影,隐秘,略有磨损,145.47
折叠刀（★） | 大马士革钢 (崭新出厂),折叠刀（★） | 大马士革钢,隐秘,崭新出厂,2294.99
折叠刀（★） | 大马士革钢 (久经沙场),折叠刀（★） | 大马士革钢,隐秘,久经沙场,1678.31
折叠刀（★） | 大马士革钢 (破损不堪),折叠刀（★） | 大马士革钢,隐秘,破损不堪,1589.00
折叠刀（★） | 大马士革钢 (战痕累累),折叠刀（★） | 大马士革钢,隐秘,战痕累累,1500.00
折叠刀（★） | 大马士革钢 (略有磨损),折叠刀（★） | 大马士革钢,隐秘,略有磨损,2076.92
P90（StatTrak™） | 翡翠之龙 (崭新出厂),P90（StatTrak™） | 翡翠之龙,保密,崭新出厂,
P90（StatTrak™） | 翡翠之龙 (久经沙场),P90（StatTrak™） | 翡翠之龙,保密,久经沙场,1472.03
P90（StatTrak™） | 翡翠之龙 (破损不堪),P90（StatTrak™） | 翡翠之龙,保密,破损不堪,
P90（StatTrak™） | 翡翠之龙 (战痕累累),P90（StatTrak™） | 翡翠之龙,保密,战痕累累,
P90（StatTrak™） | 翡翠之龙 (略有磨损),P90（StatTrak™） | 翡翠之龙,保密,略有磨损,2699.99
裹手（★） | 屠夫 (崭新出厂),裹手（★） | 屠夫,非凡,崭新出厂,
裹手（★） | 屠夫 (久经沙场),裹手（★） | 屠夫,非凡,久经沙场,1836.55
裹手（★） | 屠夫 (破损不堪),裹手（★） | 屠夫,非凡,破损不堪,1700.00
裹手（★） | 屠夫 (战痕累累),裹手（★） | 屠夫,非凡,战痕累累,1330.00
裹手（★） | 屠夫 (略有磨损),裹手（★） | 屠夫,非凡,略有磨损,3900.00
FN57（StatTrak™） | 铜色星系 (崭新出厂),FN57（StatTrak™） | 铜色星系,受限,崭新出厂,255.00
FN57（StatTrak™） | 铜色星系 (久经沙场),FN57（StatTrak™） | 铜色星系,受限,久经沙场,
FN57（StatTrak™） | 铜色星系 (略有磨损),FN57（StatTrak™） | 铜色星系,受限,略有磨损,147.40
系绳匕首（★） | 表面淬火 (崭新出厂),系绳匕首（★） | 表面淬火,隐秘,崭新出厂,2900.00
系绳匕首（★） | 表面淬火 (久经沙场),系绳匕首（★） | 表面淬火,隐秘,久经沙场,1595.99
系绳匕首（★） | 表面淬火 (破损不堪),系绳匕首（★） | 表面淬火,隐秘,破损不堪,1450.00
系绳匕首（★） | 表面淬火 (战痕累累),系绳匕首（★） | 表面淬火,隐秘,战痕累累,1700.00
系绳匕首（★） | 表面淬火 (略有磨损),系绳匕首（★） | 表面淬火,隐秘,略有磨损,2100.00
UMP-45 | 渐变之色 (崭新出厂),UMP-45 | 渐变之色,保密,崭新出厂,4399.58
UMP-45 | 渐变之色 (略有磨损),UMP-45 | 渐变之色,保密,略有磨损,7068.00
运动手套（★） | 大型猎物 (崭新出厂),运动手套（★） | 大型猎物,非凡,崭新出厂,13385.60
运动手套（★） | 大型猎物 (久经沙场),运动手套（★） | 大型猎物,非凡,久经沙场,2486.00
运动手套（★） | 大型猎物 (破损不堪),运动手套（★） | 大型猎物,非凡,破损不堪,2120.00
运动手套（★） | 大型猎物 (战痕累累),运动手套（★） | 大型猎物,非凡,战痕累累,1447.55
运动手套（★） | 大型猎物 (略有磨损),运动手套（★） | 大型猎物,非凡,略有磨损,4618.88
沙漠之鹰（StatTrak™） | 遗产 (崭新出厂),沙漠之鹰（StatTrak™） | 遗产,受限,崭新出厂,599.55
沙漠之鹰（StatTrak™） | 遗产 (久经沙场),沙漠之鹰（StatTrak™） | 遗产,受限,久经沙场,75.00
沙漠之鹰（StatTrak™） | 遗产 (破损不堪),沙漠之鹰（StatTrak™） | 遗产,受限,破损不堪,
沙漠之鹰（StatTrak™） | 遗产 (战痕累累),沙漠之鹰（StatTrak™） | 遗产,受限,战痕累累,98.80
沙漠之鹰（StatTrak™） | 遗产 (略有磨损),沙漠之鹰（StatTrak™） | 遗产,受限,略有磨损,120.00
折叠刀（★ StatTrak™） | 自由之手 (崭新出厂),折叠刀（★ StatTrak™） | 自由之手,隐秘,崭新出厂,
折叠刀（★ StatTrak™） | 自由之手 (久经沙场),折叠刀（★ StatTrak™） | 自由之手,隐秘,久经沙场,2100.00
折叠刀（★ StatTrak™） | 自由之手 (破损不堪),折叠刀（★ StatTrak™） | 自由之手,隐秘,破损不堪,
折叠刀（★ StatTrak™） | 自由之手 (战痕累累),折叠刀（★ StatTrak™） | 自由之手,隐秘,战痕累累,
折叠刀（★ StatTrak™） | 自由之手 (略有磨损),折叠刀（★ StatTrak™） | 自由之手,隐秘,略有磨损,
MAG-7（纪念品） | 海军之辉 (崭新出厂),MAG-7（纪念品） | 海军之辉,消费级,崭新出厂,0.27
MAG-7（纪念品） | 海军之辉 (久经沙场),MAG-7（纪念品） | 海军之辉,消费级,久经沙场,0.05
MAG-7（纪念品） | 海军之辉 (破损不堪),MAG-7（纪念品） | 海军之辉,消费级,破损不堪,0.08
MAG-7（纪念品） | 海军之辉 (战痕累累),MAG-7（纪念品） | 海军之辉,消费级,战痕累累,0.06
MAG-7（纪念品） | 海军之辉 (略有磨损),MAG-7（纪念品） | 海军之辉,消费级,略有磨损,0.08
运动手套（★） | 猩红头巾 (崭新出厂),运动手套（★） | 猩红头巾,非凡,崭新出厂,15100.00
运动手套（★） | 猩红头巾 (久经沙场),运动手套（★） | 猩红头巾,非凡,久经沙场,2230.29
运动手套（★） | 猩红头巾 (破损不堪),运动手套（★） | 猩红头巾,非凡,破损不堪,2000.00
运动手套（★） | 猩红头巾 (战痕累累),运动手套（★） | 猩红头巾,非凡,战痕累累,1440.00
运动手套（★） | 猩红头巾 (略有磨损),运动手套（★） | 猩红头巾,非凡,略有磨损,4990.00
P250（StatTrak™） | 生化短吻鳄 (崭新出厂),P250（StatTrak™） | 生化短吻鳄,隐秘,崭新出厂,310.00
P250（StatTrak™） | 生化短吻鳄 (久经沙场),P250（StatTrak™） | 生化短吻鳄,隐秘,久经沙场,59.00
P250（StatTrak™） | 生化短吻鳄 (破损不堪),P250（StatTrak™） | 生化短吻鳄,隐秘,破损不堪,108.55
P250（StatTrak™） | 生化短吻鳄 (战痕累累),P250（StatTrak™） | 生化短吻鳄,隐秘,战痕累累,70.00
P250（StatTrak™） | 生化短吻鳄 (略有磨损),P250（StatTrak™） | 生化短吻鳄,隐秘,略有磨损,126.92
刺刀（★） | 都市伪装 (崭新出厂),刺刀（★） | 都市伪装,隐秘,崭新出厂,
刺刀（★） | 都市伪装 (久经沙场),刺刀（★） | 都市伪装,隐秘,久经沙场,1750.00
刺刀（★） | 都市伪装 (破损不堪),刺刀（★） | 都市伪装,隐秘,破损不堪,
刺刀（★） | 都市伪装 (战痕累累),刺刀（★） | 都市伪装,隐秘,战痕累累,1699.00
刺刀（★） | 都市伪装 (略有磨损),刺刀（★） | 都市伪装,隐秘,略有磨损,2010.00
截短霰弹枪（纪念品） | 旱地之花 (崭新出厂),截短霰弹枪（纪念品） | 旱地之花,消费级,崭新出厂,0.24
截短霰弹枪（纪念品） | 旱地之花 (久经沙场),截短霰弹枪（纪念品） | 旱地之花,消费级,久经沙场,0.19
截短霰弹枪（纪念品） | 旱地之花 (破损不堪),截短霰弹枪（纪念品） | 旱地之花,消费级,破损不堪,0.28
截短霰弹枪（纪念品） | 旱地之花 (战痕累累),截短霰弹枪（纪念品） | 旱地之花,消费级,战痕累累,0.14
截短霰弹枪（纪念品） | 旱地之花 (略有磨损),截短霰弹枪（纪念品） | 旱地之花,消费级,略有磨损,0.15
驾驶手套（★） | 西装革履 (崭新出厂),驾驶手套（★） | 西装革履,非凡,崭新出厂,28000.00
驾驶手套（★） | 西装革履 (久经沙场),驾驶手套（★） | 西装革履,非凡,久经沙场,1645.87
驾驶手套（★） | 西装革履 (破损不堪),驾驶手套（★） | 西装革履,非凡,破损不堪,1300.00
驾驶手套（★） | 西装革履 (战痕累累),驾驶手套（★） | 西装革履,非凡,战痕累累,826.68
驾驶手套（★） | 西装革履 (略有磨损),驾驶手套（★） | 西装革履,非凡,略有磨损,4746.99
CZ75（StatTrak™） | 相柳 (崭新出厂),CZ75（StatTrak™） | 相柳,保密,崭新出厂,267.96
CZ75（StatTrak™） | 相柳 (久经沙场),CZ75（StatTrak™） | 相柳,保密,久经沙场,109.99
CZ75（StatTrak™） | 相柳 (破损不堪),CZ75（StatTrak™） | 相柳,保密,破损不堪,100.00
CZ75（StatTrak™） | 相柳 (战痕累累),CZ75（StatTrak™） | 相柳,保密,战痕累累,118.52
CZ75（StatTrak™） | 相柳 (略有磨损),CZ75（StatTrak™） | 相柳,保密,略有磨损,144.21
折叠刀（★ StatTrak™） | 澄澈之水 (崭新出厂),折叠刀（★ StatTrak™） | 澄澈之水,隐秘,崭新出厂,2096.00
折叠刀（★ StatTrak™） | 澄澈之水 (久经沙场),折叠刀（★ StatTrak™） | 澄澈之水,隐秘,久经沙场,1700.00
折叠刀（★ StatTrak™） | 澄澈之水 (破损不堪),折叠刀（★ StatTrak™） | 澄澈之水,隐秘,破损不堪,
折叠刀（★ StatTrak™） | 澄澈之水 (战痕累累),折叠刀（★ StatTrak™） | 澄澈之水,隐秘,战痕累累,
折叠刀（★ StatTrak™） | 澄澈之水 (略有磨损),折叠刀（★ StatTrak™） | 澄澈之水,隐秘,略有磨损,2000.00
驾驶手套（★） | 蓝紫格子 (崭新出厂),驾驶手套（★） | 蓝紫格子,非凡,崭新出厂,12500.00
驾驶手套（★） | 蓝紫格子 (久经沙场),驾驶手套（★） | 蓝紫格子,非凡,久经沙场,2398.86
驾驶手套（★） | 蓝紫格子 (破损不堪),驾驶手套（★） | 蓝紫格子,非凡,破损不堪,2298.00
驾驶手套（★） | 蓝紫格子 (战痕累累),驾驶手套（★） | 蓝紫格子,非凡,战痕累累,1700.00
驾驶手套（★） | 蓝紫格子 (略有磨损),驾驶手套（★） | 蓝紫格子,非凡,略有磨损,4994.99
M249（纪念品） | 淹没 (崭新出厂),M249（纪念品） | 淹没,消费级,崭新出厂,2.15
M249（纪念品） | 淹没 (久经沙场),M249（纪念品） | 淹没,消费级,久经沙场,0.07
M249（纪念品） | 淹没 (破损不堪),M249（纪念品） | 淹没,消费级,破损不堪,0.44
M249（纪念品） | 淹没 (战痕累累),M249（纪念品） | 淹没,消费级,战痕累累,0.07
M249（纪念品） | 淹没 (略有磨损),M249（纪念品） | 淹没,消费级,略有磨损,0.19
Tec-9（纪念品） | 核子剧毒 (崭新出厂),Tec-9（纪念品） | 核子剧毒,军规级,崭新出厂,368.74
Tec-9（纪念品） | 核子剧毒 (久经沙场),Tec-9（纪念品） | 核子剧毒,军规级,久经沙场,66.23
Tec-9（纪念品） | 核子剧毒 (破损不堪),Tec-9（纪念品） | 核子剧毒,军规级,破损不堪,70.00
Tec-9（纪念品） | 核子剧毒 (战痕累累),Tec-9（纪念品） | 核子剧毒,军规级,战痕累累,66.00
Tec-9（纪念品） | 核子剧毒 (略有磨损),Tec-9（纪念品） | 核子剧毒,军规级,略有磨损,145.00
折叠刀（★） | 自由之手 (崭新出厂),折叠刀（★） | 自由之手,隐秘,崭新出厂,2200.00
折叠刀（★） | 自由之手 (久经沙场),折叠刀（★） | 自由之手,隐秘,久经沙场,1820.00
折叠刀（★） | 自由之手 (破损不堪),折叠刀（★） | 自由之手,隐秘,破损不堪,
折叠刀（★） | 自由之手 (战痕累累),折叠刀（★） | 自由之手,隐秘,战痕累累,1900.00
折叠刀（★） | 自由之手 (略有磨损),折叠刀（★） | 自由之手,隐秘,略有磨损,2005.99
运动手套（★） | 夜行衣 (崭新出厂),运动手套（★） | 夜行衣,非凡,崭新出厂,23474.50
运动手套（★） | 夜行衣 (久经沙场),运动手套（★） | 夜行衣,非凡,久经沙场,2109.89
运动手套（★） | 夜行衣 (破损不堪),运动手套（★） | 夜行衣,非凡,破损不堪,1785.00
运动手套（★） | 夜行衣 (战痕累累),运动手套（★） | 夜行衣,非凡,战痕累累,1330.00
运动手套（★） | 夜行衣 (略有磨损),运动手套（★） | 夜行衣,非凡,略有磨损,5289.00
M249（纪念品） | 夜半棕榈 (崭新出厂),M249（纪念品） | 夜半棕榈,工业级,崭新出厂,1.27
M249（纪念品） | 夜半棕榈 (久经沙场),M249（纪念品） | 夜半棕榈,工业级,久经沙场,0.14
M249（纪念品） | 夜半棕榈 (破损不堪),M249（纪念品） | 夜半棕榈,工业级,破损不堪,0.39
M249（纪念品） | 夜半棕榈 (战痕累累),M249（纪念品） | 夜半棕榈,工业级,战痕累累,0.48
M249（纪念品） | 夜半棕榈 (略有磨损),M249（纪念品） | 夜半棕榈,工业级,略有磨损,0.40
弯刀（★） | 深红之网 (崭新出厂),弯刀（★） | 深红之网,隐秘,崭新出厂,9988.00
弯刀（★） | 深红之网 (久经沙场),弯刀（★） | 深红之网,隐秘,久经沙场,1350.52
弯刀（★） | 深红之网 (破损不堪),弯刀（★） | 深红之网,隐秘,破损不堪,1300.00
弯刀（★） | 深红之网 (战痕累累),弯刀（★） | 深红之网,隐秘,战痕累累,1070.00
弯刀（★） | 深红之网 (略有磨损),弯刀（★） | 深红之网,隐秘,略有磨损,2196.80
格洛克 18 型 | 拉美西斯之触 (崭新出厂),格洛克 18 型 | 拉美西斯之触,受限,崭新出厂,212.00
格洛克 18 型 | 拉美西斯之触 (久经沙场),格洛克 18 型 | 拉美西斯之触,受限,久经沙场,98.00
格洛克 18 型 | 拉美西斯之触 (破损不堪),格洛克 18 型 | 拉美西斯之触,受限,破损不堪,88.10
格洛克 18 型 | 拉美西斯之触 (战痕累累),格洛克 18 型 | 拉美西斯之触,受限,战痕累累,78.88
格洛克 18 型 | 拉美西斯之触 (略有磨损),格洛克 18 型 | 拉美西斯之触,受限,略有磨损,154.49
摩托手套（★） | 清凉薄荷 (崭新出厂),摩托手套（★） | 清凉薄荷,非凡,崭新出厂,18000.00
摩托手套（★） | 清凉薄荷 (久经沙场),摩托手套（★） | 清凉薄荷,非凡,久经沙场,2404.62
摩托手套（★） | 清凉薄荷 (破损不堪),摩托手套（★） | 清凉薄荷,非凡,破损不堪,1630.00
摩托手套（★） | 清凉薄荷 (战痕累累),摩托手套（★） | 清凉薄荷,非凡,战痕累累,959.99
摩托手套（★） | 清凉薄荷 (略有磨损),摩托手套（★） | 清凉薄荷,非凡,略有磨损,5973.99
SG 553（StatTrak™） | 黯翼 (崭新出厂),SG 553（StatTrak™） | 黯翼,受限,崭新出厂,48.28
SG 553（StatTrak™） | 黯翼 (久经沙场),SG 553（StatTrak™） | 黯翼,受限,久经沙场,6.25
SG 553（StatTrak™） | 黯翼 (破损不堪),SG 553（StatTrak™） | 黯翼,受限,破损不堪,5.44
SG 553（StatTrak™） | 黯翼 (战痕累累),SG 553（StatTrak™） | 黯翼,受限,战痕累累,4.34
SG 553（StatTrak™） | 黯翼 (略有磨损),SG 553（StatTrak™） | 黯翼,受限,略有磨损,12.96
内格夫 | 军队之辉 (崭新出厂),内格夫 | 军队之辉,消费级,崭新出厂,0.35
内格夫 | 军队之辉 (久经沙场),内格夫 | 军队之辉,消费级,久经沙场,0.16
内格夫 | 军队之辉 (略有磨损),内格夫 | 军队之辉,消费级,略有磨损,0.19
鲍伊猎刀（★） | 表面淬火 (崭新出厂),鲍伊猎刀（★） | 表面淬火,隐秘,崭新出厂,9999.00
鲍伊猎刀（★） | 表面淬火 (久经沙场),鲍伊猎刀（★） | 表面淬火,隐秘,久经沙场,1920.00
鲍伊猎刀（★） | 表面淬火 (破损不堪),鲍伊猎刀（★） | 表面淬火,隐秘,破损不堪,1677.32
鲍伊猎刀（★） | 表面淬火 (战痕累累),鲍伊猎刀（★） | 表面淬火,隐秘,战痕累累,2550.00
鲍伊猎刀（★） | 表面淬火 (略有磨损),鲍伊猎刀（★） | 表面淬火,隐秘,略有磨损,2080.45
FN57 | 童话城堡 (崭新出厂),FN57 | 童话城堡,保密,崭新出厂,298.95
FN57 | 童话城堡 (久经沙场),FN57 | 童话城堡,保密,久经沙场,112.12
FN57 | 童话城堡 (破损不堪),FN57 | 童话城堡,保密,破损不堪,99.99
FN57 | 童话城堡 (战痕累累),FN57 | 童话城堡,保密,战痕累累,100.00
FN57 | 童话城堡 (略有磨损),FN57 | 童话城堡,保密,略有磨损,157.06
USP 消音版 | 倒吊人 (崭新出厂),USP 消音版 | 倒吊人,隐秘,崭新出厂,397.27
USP 消音版 | 倒吊人 (久经沙场),USP 消音版 | 倒吊人,隐秘,久经沙场,90.10
USP 消音版 | 倒吊人 (破损不堪),USP 消音版 | 倒吊人,隐秘,破损不堪,70.00
USP 消音版 | 倒吊人 (战痕累累),USP 消音版 | 倒吊人,隐秘,战痕累累,62.88
USP 消音版 | 倒吊人 (略有磨损),USP 消音版 | 倒吊人,隐秘,略有磨损,148.78
XM1014 | 蓝色云杉 (崭新出厂),XM1014 | 蓝色云杉,消费级,崭新出厂,2.19
XM1014 | 蓝色云杉 (久经沙场),XM1014 | 蓝色云杉,消费级,久经沙场,0.14
